iteration,method,total_loss,query_loss,L_T,L_GY,L_G,L_S,L_R,L_C,L_O,L_delta,general_domain_accuracy_batch,specific_domain_accuracy_batch,mean_absolute_specific_residual,outer_gradient_norm,grl_strength,source_validation_mae_cycles,source_validation_general_domain_accuracy,source_validation_specific_domain_accuracy,support_loss,inner_update_specific_encoder,inner_update_general_head
796,hybrid,0.12169333547353745,0.014250822365283966,0.014250822365283966,0.010559981688857079,1.9643452167510986,0.06374309957027435,0.05191594362258911,0.022728797048330307,2.755317291303072e-05,0.011376400478184223,0.125,1.0,46.28319549560547,0.9586859345436096,0.9901320748047708,,,,0.01315038837492466,0.0007757536368444562,0.004090950358659029
797,hybrid,0.12114153802394867,0.014504902064800262,0.014504902064800262,0.01043093390762806,1.961716890335083,0.03859969228506088,0.05229928717017174,0.08788060396909714,2.847395444405265e-05,0.003264048369601369,0.375,1.0,23.349443435668945,0.9276024103164673,0.9901973208040729,,,,0.0190642848610878,0.0020368497353047132,0.004099668003618717
798,hybrid,0.10674994438886642,0.008201505988836288,0.008201505988836288,0.02042890340089798,1.7094640731811523,0.04575332626700401,0.0433349572122097,0.012097985483705997,4.54194814665243e-05,0.01833532005548477,0.25,1.0,41.37311553955078,0.5396329760551453,0.9902621375124827,,,,0.01596916653215885,0.002697272226214409,0.004351925570517778
799,hybrid,0.158750519156456,0.041099220514297485,0.041099220514297485,0.047853440046310425,1.8288064002990723,0.03545719012618065,0.03736942633986473,0.012273328378796577,6.11513969488442e-05,0.014359180815517902,0.25,1.0,40.61665344238281,1.6393680572509766,0.9903265277267275,,,,0.025065073743462563,0.002328581642359495,0.005232233554124832
800,hybrid,0.13771659135818481,0.021481484174728394,0.021481484174728394,0.027556918561458588,2.0009212493896484,0.030701201409101486,0.0638013407588005,0.023508267477154732,4.117366188438609e-05,0.0020308936946094036,0.25,1.0,18.983402252197266,1.3158637285232544,0.9903904942256809,257.9059753417969,0.1111111111111111,0.3333333333333333,0.21727855503559113,0.005749286152422428,0.015035619959235191
801,hybrid,0.1172446608543396,0.00633969996124506,0.00633969996124506,0.009706005454063416,2.0776028633117676,0.031850866973400116,0.05221065133810043,0.005316113121807575,4.3724496208596975e-05,0.003564973594620824,0.125,1.0,19.114669799804688,0.4914328157901764,0.9904540397704735,,,,0.02530723437666893,0.0013350576627999544,0.008002030663192272
802,hybrid,0.11139429360628128,0.00973878800868988,0.00973878800868988,0.012177983298897743,1.858327865600586,0.042192257940769196,0.040724050253629684,0.013011801056563854,3.0741357477381825e-05,0.0028459937311708927,0.5,1.0,20.447174072265625,0.7462155222892761,0.9905171671045996,,,,0.007530799135565758,0.0007569503504782915,0.0027887795586138964
803,hybrid,0.14816105365753174,0.0126570425927639,0.0126570425927639,0.013638054952025414,2.4921860694885254,0.06210864335298538,0.06173054501414299,0.034822091460227966,3.100788308074698e-05,0.004389462526887655,0.0,1.0,28.132665634155273,0.7835249304771423,0.9905798789540261,,,,0.018922286108136177,0.0022287103347480297,0.00529512157663703
804,hybrid,0.1511690318584442,0.02871543914079666,0.02871543914079666,0.04336974769830704,1.9825522899627686,0.02204236015677452,0.04862377792596817,0.004938774276524782,4.432028435985558e-05,0.002925605047494173,0.125,1.0,22.359718322753906,0.9493618607521057,0.9906421780272985,,,,0.012473012320697308,0.0004973114700987935,0.0033022230491042137
805,hybrid,0.15757407248020172,0.03126874938607216,0.03126874938607216,0.04128355160355568,1.9233804941177368,0.14191360771656036,0.0418810099363327,0.19731710851192474,3.902485696016811e-05,0.006479737348854542,0.25,1.0,28.605937957763672,1.556290864944458,0.9907040670156506,,,,0.006322706118226051,0.00136377546004951,0.0026457058265805244
806,hybrid,0.12195953726768494,0.005583793856203556,0.005583793856203556,0.012133864685893059,2.153542995452881,0.03998282551765442,0.045538146048784256,0.016882486641407013,2.9012471713940613e-05,0.008025113493204117,0.0,1.0,37.093441009521484,0.5593342185020447,0.9907655485931073,,,,0.011027359403669834,0.0012766399886459112,0.006515227258205414
807,hybrid,0.13579833507537842,0.006529546808451414,0.006529546808451414,0.012828599661588669,2.3535714149475098,0.0911945179104805,0.04449179396033287,0.016439666971564293,4.616823571268469e-05,0.006417626049369574,0.0,1.0,32.934303283691406,0.8348517417907715,0.9908266254165918,,,,0.012563791126012802,0.001026897574774921,0.006359086371958256
808,hybrid,0.15013809502124786,0.023106344044208527,0.023106344044208527,0.04496820271015167,2.0334677696228027,0.03731110692024231,0.047707244753837585,0.051862165331840515,3.6170869861962274e-05,0.012669747695326805,0.125,1.0,41.828163146972656,1.049971580505371,0.990887300126031,,,,0.01751844584941864,0.001974963117390871,0.007736142259091139
809,hybrid,0.14025267958641052,0.02346312627196312,0.02346312627196312,0.023019421845674515,2.002856731414795,0.08218183368444443,0.042309973388910294,0.06004536896944046,4.333584365667775e-05,0.003920064773410559,0.125,1.0,28.991470336914062,0.9387214183807373,0.9909475753444579,,,,0.014492988586425781,0.0017908905865624547,0.004168148152530193
810,hybrid,0.12799212336540222,0.025656210258603096,0.025656210258603096,0.025922061875462532,1.7295467853546143,0.03786764293909073,0.0699935108423233,0.030128881335258484,8.17532854853198e-05,0.0021166405640542507,0.375,1.0,20.312225341796875,0.6759293079376221,0.9910074536781177,,,,0.012070069089531898,0.0009347832528874278,0.003124962095171213
811,hybrid,0.11882235109806061,0.008214996196329594,0.008214996196329594,0.014009745791554451,1.991591215133667,0.06162666529417038,0.049756620079278946,0.04393933713436127,3.204355016350746e-05,0.004308541305363178,0.125,1.0,31.765819549560547,0.8118963241577148,0.9910669377165695,,,,0.043305810540914536,0.002928603207692504,0.007258305326104164
812,hybrid,0.15887466073036194,0.025447867810726166,0.025447867810726166,0.020719829946756363,2.313150405883789,0.1307431161403656,0.06041049584746361,0.026535602286458015,3.839765122393146e-05,0.0023570358753204346,0.0,1.0,18.01712417602539,1.0526831150054932,0.99112603003279,,,,0.022257423028349876,0.002056373981758952,0.006987829692661762
813,hybrid,0.14781291782855988,0.01842208206653595,0.01842208206653595,0.034638017416000366,2.1937994956970215,0.03057991899549961,0.04425722733139992,0.04048842191696167,3.7296380469342694e-05,0.005028673447668552,0.125,1.0,28.976158142089844,1.2414647340774536,0.9911847331832742,,,,0.04017546772956848,0.0025038360618054867,0.007567531429231167
814,hybrid,0.11414196342229843,0.006597531493753195,0.006597531493753195,0.012623801827430725,1.9779316186904907,0.032244499772787094,0.04048631712794304,0.03114369884133339,3.788097092183307e-05,0.007042775861918926,0.0,1.0,31.952722549438477,0.5352641940116882,0.9912430497081384,,,,0.03573910892009735,0.00155330216512084,0.007014885079115629
815,hybrid,0.11657959967851639,0.007578474003821611,0.007578474003821611,0.011922406032681465,1.9789214134216309,0.07068148255348206,0.050657451152801514,0.004930668976157904,4.1759943997021765e-05,0.0034796951804310083,0.25,1.0,25.14279556274414,0.5692600607872009,0.9913009821312193,,,,0.03099605068564415,0.0022091460414230824,0.006287707947194576
816,hybrid,0.10538103431463242,0.006671298760920763,0.006671298760920763,0.005618233233690262,1.8711212873458862,0.023283936083316803,0.044541966170072556,0.07304787635803223,4.710267603513785e-05,0.003987467382103205,0.25,1.0,26.31195640563965,0.4393419027328491,0.9913585329601762,,,,0.030054200440645218,0.0013490525307133794,0.006661549676209688
817,hybrid,0.11421779543161392,0.016670823097229004,0.016670823097229004,0.015200099907815456,1.7163424491882324,0.06476829200983047,0.036031488329172134,0.05274439603090286,5.1284263463458046e-05,0.0031114709563553333,0.125,1.0,22.501977920532227,0.9589383006095886,0.9914157046865899,,,,0.040785834193229675,0.0020504386629909277,0.007988093420863152
818,hybrid,0.15387265384197235,0.03403225541114807,0.03403225541114807,0.04799238219857216,1.7695831060409546,0.13669589161872864,0.03880608454346657,0.013454935513436794,4.432928471942432e-05,0.007234345190227032,0.25,1.0,30.5855770111084,2.363635301589966,0.991472499786062,,,,0.004738323390483856,0.0012372690252959728,0.0017739287577569485
819,hybrid,0.12231983989477158,0.011252939701080322,0.011252939701080322,0.012189808301627636,2.04645037651062,0.03613075241446495,0.0448903813958168,0.03866260498762131,2.6634383175405674e-05,0.00714485626667738,0.0,1.0,31.547992706298828,1.362989902496338,0.9915289207183131,,,,0.006521958392113447,0.0010668959002941847,0.00332459039054811
820,hybrid,0.12308242172002792,0.011020551435649395,0.011020551435649395,0.015425792895257473,2.0294766426086426,0.04515786096453667,0.05365984886884689,0.00733370753005147,4.129040826228447e-05,0.0069052535109221935,0.125,1.0,29.884572982788086,0.6500000357627869,0.9915849699272818,,,,0.1134156733751297,0.0030440487898886204,0.013324210420250893
821,hybrid,0.12341416627168655,0.010967014357447624,0.010967014357447624,0.008890868164598942,2.054486036300659,0.08721552789211273,0.04815792292356491,0.0431227944791317,4.9315571232000366e-05,0.0033421916887164116,0.375,1.0,22.04689598083496,0.7264687418937683,0.991640649841222,,,,0.023380208760499954,0.001552653731778264,0.006860444322228432
822,hybrid,0.11351964622735977,0.009398257359862328,0.009398257359862328,0.020227618515491486,1.8397059440612793,0.023706382140517235,0.05529017746448517,0.02715097926557064,4.568906661006622e-05,0.012098195031285286,0.5,1.0,37.1277961730957,0.5587906837463379,0.9916959628727986,,,,0.0124732730910182,0.0018000639975070953,0.006247262470424175
823,hybrid,0.11963861435651779,0.018862776458263397,0.018862776458263397,0.0059951720759272575,1.8825782537460327,0.05278343707323074,0.05116285756230354,0.04931486025452614,3.297398507129401e-05,0.005060878582298756,0.25,1.0,30.2133846282959,0.9273953437805176,0.9917509114191865,,,,0.01892690919339657,0.001247165258973837,0.005465601570904255
824,hybrid,0.1383720338344574,0.020281117409467697,0.020281117409467697,0.044152550399303436,1.8806898593902588,0.020156417042016983,0.050175879150629044,0.045923370867967606,4.80252638226375e-05,0.010863819159567356,0.5,1.0,42.702049255371094,0.577786386013031,0.9918054978621631,,,,0.02012115716934204,0.0023200823925435543,0.007830459624528885
825,hybrid,0.12721022963523865,0.011454218998551369,0.011454218998551369,0.021482817828655243,2.0599517822265625,0.019345099106431007,0.045845743268728256,0.05829039216041565,4.4360553147271276e-05,0.007935157977044582,0.25,1.0,37.33184051513672,0.7831965088844299,0.9918597245682079,286.1788330078125,0.1111111111111111,0.3333333333333333,0.01339656487107277,0.0020528435707092285,0.005327711813151836
826,hybrid,0.11475300043821335,0.014274349436163902,0.014274349436163902,0.019630365073680878,1.782984733581543,0.01724112778902054,0.051710184663534164,0.013296104967594147,3.57792159775272e-05,0.0017546400194987655,0.375,1.0,19.481117248535156,0.7046444416046143,0.9919135938885923,,,,0.03379848226904869,0.0013155926717445254,0.0038077794015407562
827,hybrid,0.09433693438768387,0.005644242744892836,0.005644242744892836,0.008057775907218456,1.6619856357574463,0.0182330384850502,0.03240519016981125,0.032485686242580414,5.496999801835045e-05,0.003400128800421953,0.5,1.0,25.520198822021484,0.3967478573322296,0.9919671081594794,,,,0.03704981133341789,0.0018660161877050996,0.004335717763751745
828,hybrid,0.10892587155103683,0.007675172761082649,0.007675172761082649,0.01750570721924305,1.8230962753295898,0.016320647671818733,0.04434968903660774,0.007429041899740696,5.6206896260846406e-05,0.008656944148242474,0.5,1.0,39.0616340637207,0.6882855892181396,0.992020269702012,,,,0.02014809660613537,0.003688972443342209,0.004308204632252455
829,hybrid,0.11533883213996887,0.0154604846611619,0.0154604846611619,0.01682233437895775,1.7546415328979492,0.05526480823755264,0.042771533131599426,0.05350969731807709,4.132502726861276e-05,0.008637521415948868,0.5,1.0,38.04566192626953,0.9212450981140137,0.9920730808224103,,,,0.01851799339056015,0.0014326716773211956,0.00480343122035265
830,hybrid,0.13720931112766266,0.020217647776007652,0.020217647776007652,0.05056174099445343,1.7787837982177734,0.03262925148010254,0.030039725825190544,0.08261603862047195,3.815001400653273e-05,0.013191535137593746,0.25,1.0,42.83082580566406,0.7614816427230835,0.992125543812062,,,,0.00870145671069622,0.0011765046510845423,0.004026956856250763
831,hybrid,0.1439780741930008,0.024062208831310272,0.024062208831310272,0.028106972575187683,1.9746055603027344,0.1189560517668724,0.03728700056672096,0.08097362518310547,3.7036905268905684e-05,0.0013224281137809157,0.25,0.875,14.663801193237305,1.1593693494796753,0.9921776609476165,,,,0.17971907556056976,0.0038832759018987417,0.014110728166997433
832,hybrid,0.11719878762960434,0.006532640196382999,0.006532640196382999,0.010383788496255875,2.0719196796417236,0.022667240351438522,0.049547210335731506,0.024558406323194504,4.392256960272789e-05,0.003410888137295842,0.375,1.0,22.656692504882812,0.33723732829093933,0.9922294344910734,,,,0.007658154703676701,0.0010341263841837645,0.0032631480135023594
833,hybrid,0.12076844274997711,0.009829148650169373,0.009829148650169373,0.015744293108582497,2.027961015701294,0.02081010863184929,0.04320824146270752,0.019395984709262848,3.593938163248822e-05,0.002190397121012211,0.375,1.0,17.699111938476562,0.38597574830055237,0.9922808666898775,,,,0.007698480971157551,0.0005012851324863732,0.0029503884725272655
834,hybrid,0.12925036251544952,0.011690202169120312,0.011690202169120312,0.045862458646297455,1.8467631340026855,0.035504139959812164,0.035802990198135376,0.014364434406161308,4.367122892290354e-05,0.01345412340015173,0.125,1.0,41.28605651855469,0.6688052415847778,0.9923319597770053,,,,0.007928808219730854,0.0009359008981846273,0.0029769716784358025
835,hybrid,0.12510456144809723,0.011562466621398926,0.011562466621398926,0.018975879997015,2.0050389766693115,0.0646650642156601,0.04141402244567871,0.015157680958509445,5.568338019656949e-05,0.002677344251424074,0.375,1.0,20.66085433959961,0.8790966868400574,0.9923827159710583,,,,0.013295041397213936,0.0016061229398474097,0.0053345211781561375
836,hybrid,0.11750957369804382,0.005220020189881325,0.005220020189881325,0.007782335858792067,2.132417917251587,0.021642697975039482,0.058433644473552704,0.010951235890388489,3.3707368856994435e-05,0.0011708548991009593,0.25,1.0,14.122720718383789,0.4685513377189636,0.9924331374763504,,,,0.022396979853510857,0.0017111736815422773,0.008206687867641449
837,hybrid,0.12131178379058838,0.005916408728808165,0.005916408728808165,0.005638833623379469,2.179368019104004,0.0604010671377182,0.04644734039902687,0.012113623321056366,5.586499537457712e-05,0.0013261899584904313,0.125,1.0,14.115575790405273,0.3603929877281189,0.9924832264829986,,,,0.007237589918076992,0.0009053953108377755,0.0027990960516035557
838,hybrid,0.13491898775100708,0.02351023256778717,0.02351023256778717,0.03438778966665268,1.8475775718688965,0.025896858423948288,0.04453696310520172,0.009343073703348637,3.7138102925382555e-05,0.0019846423529088497,0.375,1.0,20.522193908691406,1.379294991493225,0.9925329851670093,,,,0.015779506415128708,0.0006825508316978812,0.005642915144562721
839,hybrid,0.11943964660167694,0.011647268198430538,0.011647268198430538,0.016223043203353882,1.9518311023712158,0.02678576111793518,0.050683848559856415,0.02392907626926899,4.155250280746259e-05,0.003464972600340843,0.25,1.0,25.95222282409668,0.6396355628967285,0.9925824156903686,,,,0.016788724809885025,0.0006696031778119504,0.0043942672200500965
840,hybrid,0.10090082883834839,0.006194622255861759,0.006194622255861759,0.013209120370447636,1.7235203981399536,0.02184291183948517,0.04889652505517006,0.03420073166489601,3.405678580747917e-05,0.002165764570236206,0.375,1.0,20.792308807373047,0.5426298975944519,0.9926315202011282,,,,0.003931030631065369,0.0004530258593149483,0.0024843961000442505
841,hybrid,0.16609323024749756,0.027443349361419678,0.027443349361419678,0.0624251626431942,2.0556423664093018,0.0790197029709816,0.04091795161366463,0.027730224654078484,5.2850718930130824e-05,0.017189374193549156,0.125,1.0,51.492774963378906,1.2242640256881714,0.9926803008334923,,,,0.01661328226327896,0.001393547048792243,0.0070831915363669395
